id,name,latitude_deg,longitude_deg,municipality,iata_code
9076,Jack's Heliport,44.63941193,-122.8266449,Scio,
23901,Gillette Field,44.71960068,-122.6999969,Scio,
8563,Killian Airfield,42.80009842,-76.58300018,Scipio,
15221,Scobey Border Station /East Poplar International/ Airport,48.99949265,-105.3989944,Scobey,
10639,Fairview Farms Airport,32.94219971,-88.3635025,Scooba,
18414,Mohawk Valley Airport,42.86809921,-74.02870178,Scotia,
8647,Burke Field,43.16540146,-97.73090363,Scotland,
9608,Scotland Neck East Airport,36.16790009,-77.39890289,Scotland Neck,
22808,Ventosa Plantation Airport,36.13130188,-77.29579926,Scotland Neck,
7669,Industrial Helicopters Inc. Airport,30.24740028,-92.09600067,Scott,
8392,Buehler Airport,38.51530075,-100.9950027,Scott City,
13894,Prima Airport,38.25839996,-100.8799973,Scott City,
7783,Reisig Brothers Airport,41.90660095,-103.6999969,Scottsbluff,
10769,Scottsburg Airport,38.65729904,-85.79019928,Scottsburg,
12818,Wilkerson's Airport,38.71369934,-85.60359955,Scottsburg,
17950,Harrod/Rose Airport,38.7181015,-85.7602005,Scottsburg,
10446,Tradewinds Aerodrome,28.76420021,-80.85389709,Scottsmoor,
24897,Verhalen Airport,32.53770065,-94.23609924,Scottsville,
15632,Anderson Airport,37.79999924,-78.46669769,Scottsville,
22737,Holzman Airstrip,46.22219849,-103.0210037,Scranton,
22740,Dilse Private Airstrip,46.30250168,-103.1699982,Scranton,
24458,Cockfield Aerodrome,33.90409851,-79.68399811,Scranton,
15967,Twin Acres Airport,32.39920044,-96.38359833,Scurry,
11129,Glover Airport,36.52809906,-77.45469666,Seaboard,
15170,Whatley Flying Service Airport,28.47809982,-96.76190186,Seadrift,
17130,Pevey Airport,38.61259842,-75.6996994,Seaford,
12786,Fuhr Flying Svc Airport,44.4679985,-95.28359985,Seaforth,
12664,Seagoville Airport,32.60990143,-96.52690125,Seagoville,
19840,Seagraves Airport,32.95460129,-102.5410004,Seagraves,
6848,Brandes Air Field,29.8090992,-96.26509857,Sealy,
8758,Gloster Aerodrome,29.73340034,-96.05919647,Sealy,
9770,Mario's Flying Pizza Airport,29.74769974,-96.29270172,Sealy,
10790,Clark Sky Ranch Airport,29.73660088,-96.06410217,Sealy,
15404,Longbird Airport,29.74830055,-96.11470032,Sealy,
9090,"Fly ""N"" K Airport",35.21549988,-91.80780029,Searcy,
7775,Ridgeview Airport,44.32229996,-69.20729828,Searsmont,
12050,HIghland View Field,44.318056,-69.138333,Searsmont,
18697,Tri City Airport,40.90599823,-81,Sebring,
22212,Homan Field,38.66279984,-93.33270264,Sedalia,
9489,Rupp Airport,37.20669937,-96.07689667,Sedan,
7768,Sooter Airport,37.93529892,-97.4878006,Sedgwick,
25650,Israel's Farm Airport,48.50759888,-122.0920029,Sedro Woolley,
22436,Black Canyon Ranch Airport,47.10599899,-113.3170013,Seeley Lake,
7574,Elm Creek Airpark,29.50519943,-97.99690247,Seguin,
14621,Glen Beicker Ranch Airport,29.52939987,-97.78829956,Seguin,
21052,Randolph Air Force Base Auxiliary Airport,29.56579971,-97.90830231,Seguin,
24859,Lackorn Airport,29.53910065,-97.83499908,Seguin,
8641,Seiling Airport,36.15499878,-98.93370056,Seiling,
7619,Shangri-La Airport,46.75189972,-120.6019974,Selah,
21438,Selah Creek Landing Zone Airport,46.71310043,-120.3259964,Selah Creek,
14857,Roland Norton Memorial Airstrip,66.76599884,-160.1529999,Selawik,
15954,Beaman Airport,45.47499847,-100.0350037,Selby,
24517,Fiedler Airport,45.49610138,-100.0039978,Selby,
17142,Warrington Field,38.46260071,-75.17489624,Selbyville,
13326,Stevenson Private Airport,39.44169998,-100.6299973,Selden,
11903,X-1 Ranch Upper Headquarters Airport,35.38330078,-113.3010025,Seligman,
8457,Thompson Airport,44.3167,-84.066704,Selkirk,
10739,Navarro Airport,40.37229919,-75.33769989,Sellersville,
15542,Gold Mine Field,40.37509918,-75.34960175,Sellersville,
24381,Skyharbor Airport,32.3667984,-87.10420227,Selma,
16571,Central Valley Aviation Inc Airport,36.52130127,-119.6699982,Selma,
16572,Quinn Airport,36.58330154,-119.6399994,Selma,
12606,Backachers Ranch Airport,42.28509903,-123.5329971,Selma,
14658,B Bar Ranch Airport,42.24760056,-123.5699997,Selma,
21132,Robert Sibley Airport,35.20289993,-88.49839783,Selmer,
7351,Morgan Field,31.54179955,-89.39170074,Seminary,
11655,Zevely Climbing Zz Ranch Airport,35.225101,-96.722802,Seminole,
21108,Seminole Municipal Airport,35.27470016,-96.67520142,Seminole,
10350,Seminole Spraying Service Airport,32.71820068,-102.737999,Seminole,
12655,"Hamilton Aircraft, Inc Airport",32.73199844,-102.9440002,Seminole,
16263,Grimes Field,30.76440048,-88.30580139,Semmes,
8414,Boondox Field,41.32920074,-88.60009766,Seneca,
8416,Spring Brook Airport,41.30059814,-88.63559723,Seneca,
12868,Seneca Municipal Airport,39.84719849,-96.1128006,Seneca,
13703,Cerny Airport,44.2445,-119.126242,Seneca,
14346,Inshallah International Airport,44.0904007,-119.2900009,Seneca,
23528,Ponderosa Ranch Airport,44.02429962,-118.848999,Seneca,
23948,Seneca Emergency Airstrip,44.13819885,-118.9820023,Seneca,
24422,Eagle Ridge Airport,34.67169952,-82.91359711,Seneca,
24494,Tokeena Air Park,34.56029892,-82.93530273,Seneca,
12945,Big 'T' Airport,33.28350067,-84.5388031,Senoia,
7618,Rucilla's Roost Airport,48.13729858,-123.112999,Sequim,
25653,Rake's Glen Airport,48.12480164,-123.1760025,Sequim,
25818,Grand View International Airport,48.10179901,-123.1800003,Sequim,
25824,Blue Ribbon Airport,48.13040161,-123.2070007,Sequim,
25844,Flying S Airfield,48.12179947,-123.0879974,Sequim,
25855,Swanton Ultralightport,48.1405983,-123.1880035,Sequim,
19081,Seven Springs Airport,40.00999832,-79.32189941,Seven Springs Borough,
9490,Rush Airport,39.7743988,-95.25109863,Severance,
8718,Hoffman's Farm Airport,37.270401,-76.3927002,Severn,
9491,Stuber Flying Ranch Airport,37.6556015,-96.29060364,Severy,
24987,King Airport,35.84590149,-83.48179626,Sevierville,
14372,Lenzner Farm Airport,40.5387001,-80.11730194,Sewickley,
11482,Litchfield RLA Restricted Landing Area,40.07310104,-88.39949799,Seymour,
15452,Stewart Field,38.88750076,-85.82640076,Seymour,
20012,Owen Field,37.18470001,-92.73760223,Seymour,
10813,Kenner Farm Airport,35.88090134,-83.72709656,Seymour,
18941,Seymour Municipal Airport,33.64870071,-99.26059723,Seymour,
25037,C Lazy T Ranch Airport,33.53229904,-99.1937027,Seymour,
23545,Shady Cove Airpark,42.60820007,-122.8259964,Shady Cove,
24575,Shageluk Airport,62.69229889,-159.5690002,Shageluk,SHX
9334,Shaktoolik Airport,64.37110138,-161.223999,Shaktoolik,SKK
24774,Biggin Hill Airport,33.74840164,-102.0670013,Shallowater,
10112,Double Bar S Ranches Airport,35.900101,-96.5503,Shamrock,
18579,Shamrock Municipal Airport,35.23619843,-100.1849976,Shamrock,
7116,Blech Ranch Airport,35.59500122,-120.3389969,Shandon,
15916,Shaniko Ranch Airport,45.00289917,-120.7399979,Shaniko,
23568,Shaniko Cattle Airport,44.96009827,-120.8850021,Shaniko,
9411,Shannon Flight Strip,34.34980011,-85.07689667,Shannon,
8418,Janssen Airport,42.22809982,-89.73819733,Shannon,
9450,Sneek Airport,42.1814003,-89.67690277,Shannon,
11574,Spearman Field,34.15769958,-88.7602005,Shannon,
21809,Wolomolopoag STOLport,42.10070038,-71.20780182,Sharon,
23993,Hermitage Airport,41.20140076,-80.42230225,Sharon,
24196,Lackawannock Airport,41.20589828,-80.35810089,Sharon,
25949,Barten Airport,42.51750183,-88.74539948,Sharon,
13002,Wiita Farms Airport,41.07170105,-81.75119781,Sharon Center,
23693,Sharondale Field,41.11510086,-81.71510315,Sharon Center,
13327,Walker Strip,38.84560013,-101.7480011,Sharon Springs,
13328,Bussen Airport,38.90530014,-101.7839966,Sharon Springs,
18636,Sharon Airport,42.77840042,-74.57759857,Sharon Springs,
23216,Boyle's Landing Airport,42.81620026,-74.62460327,Sharon Springs,
24926,Lake View Airport,36.3390007,-83.77880096,Sharps Chapel,
9246,Rolling Meadows Airfield,33.38430023,-84.63189697,Sharpsburg,
17951,Salsbery Airport,40.3844986,-86.06330109,Sharpsville,
9714,The Old Commonwealth Aerodrome,40.49119949,-76.09770203,Shartlesville,
9670,Cedar Creek Airport,40.62450027,-82.63549805,Shauck,
8478,Tapley Airport,33.59980011,-90.78119659,Shaw,
22385,Skelton Airport,33.59790039,-90.80290222,Shaw,
13602,Wilding Farm Airport,48.56650162,-122.9489975,Shaw Island,
15249,Dillenburg's Airport,44.75360107,-88.72820282,Shawano,
23766,Bluebird Airpark,35.40299988,-96.8321991,Shawnee,
7486,Fletcher Airport,41.4435997,-80.15390015,Sheakeyville,
9818,Shearer US Forest Service Airport,45.9916,-114.841003,Shearer,
25798,Van Der Vaart Airport,43.67860031,-87.7256012,Sheboygan,
11795,Feldmann Field,43.80419922,-87.89730072,Sheboygan Falls,
24579,Sheep Mountain Airport,61.81200027,-147.5070038,Sheep Mountain,SMU
8419,Edwin G. Bennett Airport,41.34980011,-89.77320099,Sheffield,
21760,Cmelak Field,42.07910156,-73.30719757,Sheffield,
7055,Smokey Mtn Ranch Airport,30.7390995,-102.0240021,Sheffield,
16005,Canon Ranch Airport,30.74819946,-101.9649963,Sheffield,
11020,Frogs End Airport,44.3669014,-73.15019989,Shelburne,
25518,Shelburne Farms Airport,44.40140152,-73.26709747,Shelburne,
25519,Bostwick Farm Airport,44.3708992,-73.25039673,Shelburne,
25561,Shelburne Airport,44.35957399,-73.22748184,Shelburne,
15394,Shelby Air Service Airport,33.97159958,-90.76820374,Shelby,
22309,Christmas Airport,33.92430115,-90.78700256,Shelby,
9263,29NC Airport,35.31169891,-81.62529755,Shelby,
22837,Dirt Dobber's Grass Strip,35.3689003,-81.52249908,Shelby,
14800,Zelazny Airport,43.15779877,-78.35839844,Shelby,
13647,Nasby Airport,39.52170181,-85.68640137,Shelbyville,
15387,Foltz Farm Airport,39.58860016,-85.73609924,Shelbyville,
17976,Solenberg Airport,39.47779846,-85.88330078,Shelbyville,
18118,Pherigo Airport,39.48749924,-85.80529785,Shelbyville,
18119,Siefert Airport,39.44029999,-85.76529694,Shelbyville,
10556,Miles Field,38.125,-85.125,Shelbyville,
12951,Hemp Ridge Airport,38.15309906,-85.1187973,Shelbyville,
13320,Shelby County Airport,39.81259918,-92.05020142,Shelbyville,
14407,Fairfield Airpark,35.51919937,-86.41860199,Shelbyville,
15191,Pleasant Grove Airpark,35.39889908,-86.55390167,Shelbyville,
21067,Sheldon Municipal Airport,43.20840073,-95.83339691,Sheldon,
8420,Zoomer Field,40.78889847,-87.55840302,Sheldon,
22700,Kraig Farms Airport,46.61220169,-97.43560028,Sheldon,
8847,The Peninsula Airport,36.56489944,-93.50959778,Shell Knob,
22204,Turkey Mountain Estates Airport,36.59170151,-93.66690063,Shell Knob,
13720,Barbour Island Airport,31.58359909,-81.23320007,Shellman Bluff,
11300,Westmoreland Airport,41.0716667,-72.3266667,Shelter Island,
13662,Shenandoah Airpark,40.92010117,-82.47910309,Shenandoah,
26322,Lake Water Wheel Airport,30.47100067,-94.91269684,Shepherd,
14301,Morin Airport,42.7132988,-75.88999939,Sherburne,
9518,Cwian Field,41.54169846,-88.68900299,Sheridan,
18246,Harrington Farms Airport,41.55860138,-88.66449738,Sheridan,
18120,Windy Knoll Airport,40.13999939,-86.15249634,Sheridan,
22026,Minikey Airport,43.1617012,-85.06169891,Sheridan,
22267,Hibbs Farm Airport,40.51029968,-94.58159637,Sheridan,
22419,Tezak's-Colterville-Spur Airport,45.39989853,-112.1669998,Sheridan,
15326,Abba's Airport,45.1026001,-123.4189987,Sheridan,
15585,Mach-O Acres Airport,45.19900131,-123.3700027,Sheridan,
23537,Poverty Hollow Airport,45.15710068,-123.3909988,Sheridan,
13748,Galaxy Ranch Airport,29.36079979,-96.62249756,Sheridan,
26098,Symons Airport,44.84080124,-106.822998,Sheridan,
17093,Pratt's Eastern Divide Airport,42.15010071,-79.68589783,Sherman,
7743,Butler Airport,33.66680145,-96.69059753,Sherman,
16055,Beaver Creek Airport,33.65426264,-96.77635968,Sherman,
24800,Lm Ranch Airport,33.63330078,-96.7335968,Sherman,
7478,Haunstein Ultralightport,40.31679916,-77.12470245,Shermans Dale,
10022,Yost Personal Use Airport,40.33010101,-77.17720032,Shermans Dale,
9519,Weihler Airport,41.31480026,-90.55210114,Sherrard,
16313,Tommy's Flying Service Inc Airport,34.38150024,-91.95850372,Sherrill,
8800,Mountain View Airport,35.5923996,-81.05590057,Sherrills Ford,
11149,Robert Chris Mc Intosh Airport,34.84619904,-92.17209625,Sherwood,
12597,Rogers Private Airport,41.32780075,-84.55770111,Sherwood,
22701,Bouret Ranch Airport,47.8628006,-98.97260284,Sheyenne,
22727,Smith Airstrip,47.77389908,-98.98840332,Sheyenne,
10067,Sutliff Private Airport,41.16680145,-76.24970245,Shickshinny,
18276,Woodcrest Farms Airstrip,39.47219849,-75.27749634,Shiloh,
23051,B J Farms Airport,39.45759964,-75.27320099,Shiloh,
24844,Gerum Farm Airport,29.39189911,-97.18470001,Shiner,
26272,Dean Ranch Airport,29.49020004,-97.12190247,Shiner,
7508,Shingletown Airport,40.52209854,-121.8180008,Shingletown,
13594,Wade F Maley Field,39.4070015,-80.27670288,Shinnston,
25580,Shiocton Airport,44.45470047,-88.5617981,Shiocton,
13504,Botsford Aerodrome,40.11339951,-77.45420074,Shippensburg,
22676,Shippensburg Airport,40.0583992,-77.46219635,Shippensburg,
18134,Wolfe Field,41.69139862,-85.59549713,Shipshewana,
18227,Koch Airport,42.45830154,-89.19499969,Shirland,
9520,Roy Burden Restricted Landing Area,40.38890076,-89.06919861,Shirley,
24157,Skyline Airstrip,40.50650024,-75.94329834,Shoemakersville,
11947,Shonto Airport,36.58810043,-110.6549988,Shonto,
10258,Brisson Airport,43.86859894,-73.31809998,Shoreham,
25520,Torrey Airport,43.93199921,-73.37010193,Shoreham,
15914,Strang Airpark,35.544498,-94.486297,Short,
7215,Black Butte Ranch Airport,43.04769897,-114.4700012,Shoshone,
11313,Shoshoni Municipal Airport,43.251301,-108.121002,Shoshoni,
12808,White Mountain Ultralightport,34.36970139,-109.6969986,Show Low,
10111,Snoddy Air Strip,40.69449997,-82.11789703,Shreve,
12447,Juneau Ultralightport,32.59180069,-93.82800293,Shreveport,
13977,Heinsohn's Airfield,32.26679993,-93.72519684,Shreveport,
21720,Caddo Detention Center Airport,32.26240158,-93.93569946,Shreveport,
12544,Eickhoff Strip,40.19580078,-95.62940216,Shubert,
9857,Shullsburg Airport,42.55690002,-90.2276001,Shullsburg,
5366,Shungnak Airport,66.88809967,-157.1620026,Shungnak,SHG
8486,Columbus Air Force Base Aux Field Airfield,32.94010162,-88.57920074,Shuqualak,
15490,Hildreth Air Park,39.875,-87.84500122,Sidell,
13635,Prickett-Grooms Field,46.50875307,-88.7074542,Sidnaw,
9522,Justus Airport,39.99860001,-88.05999756,Sidney,
22927,Fehringer Aerodrome,41.03889847,-102.9530029,Sidney,
30413,Sierra Blanca Airport,31.25830078,-105.2979965,Sierra Blanca,
24123,C & W Milliron Flying Field,41.28730011,-79.16639709,Sigel,
17685,Sig-Nor Airport,41.38330078,-92.1835022,Sigourney,
17728,Sigourney Iowa Airport,41.29079819,-92.18800354,Sigourney,
8902,Flying Dove Field,35.82109833,-79.46829987,Siler City,
15068,Brooks Field,35.6896019,-79.40699768,Siler City,
12609,Siletz Airport,44.73040009,-123.9150009,Siletz,
22244,Baldwin Airport,39.11339951,-91.04180145,Silex,
10264,Williams Field,36.11880112,-94.46820068,Siloam Springs,
19369,Silver Bay Municipal Airport,47.24900055,-91.41560364,Silver Bay,
7842,Beaverhead Airstrip,33.41949844,-108.1389999,Silver City,
8554,Me-Own Airport,33.2120018,-108.026001,Silver City,
19161,Whiskey Creek Airport,32.76200104,-108.2080002,Silver City,
23290,Turner Ridgeport Airport,32.7419014,-108.288002,Silver City,
6619,Red & White Flying Service Airport,43.119301,-121.044997,Silver Lake,
7003,Saxon Sycan Airport,42.83929825,-121.1169968,Silver Lake,
8116,Connelly Field,34.27399826,-81.77339935,Silverstreet,
8910,Iron Crown Airport,44.94179916,-122.7630005,Silverton,
14036,Silverton Municipal Airport,34.46670151,-101.3000031,Silverton,
16646,Schantz Airstrip,39.29639816,-104.125,Simla,
8893,Wd Flyers Airport,30.99749947,-91.88110352,Simmesport,
7998,Atchafalaya Flying Company Airport,30.944401,-91.7939,Simmsport,
24431,Cox Airport,34.82429886,-82.25980377,Simpsonville,
24445,Parker Field,34.76139832,-82.16139984,Simpsonville,
24573,Glawe's Airport,43.625,-96.75029755,Sioux Falls,
12841,The Citadel Airport,44.33480072,-121.3550034,Sisters,
14342,Pineridge Ranch Airport,44.30960083,-121.4430008,Sisters,
23529,Sage Ranch Airport,44.23320007,-121.3909988,Sisters,
23884,Whippet Field,44.32229996,-121.4329987,Sisters,
24450,Oakview Airport,34.81230164,-82.81880188,Six Mile,
11781,Brown's Cape Horn Airport,45.60829926,-122.1969986,Skamania,
8095,Skamokawa East Valley Airport,46.28469849,-123.4430008,Skamokawa,
10805,Skellytown Airport,35.56999969,-101.1689987,Skellytown,
8181,Talachulitna River Airport,61.85279846,-151.4080048,Sketna,
9375,Skiatook Municipal Airport,36.35509872,-96.01100159,Skiatook,
7981,Yav'pe Ma'ta Airport,34.50889969,-112.6800003,Skull Valley,
8183,Talaheim Airport,61.67689896,-151.3869934,Skwentna,
24391,Skykomish State Airport,47.71089935,-121.3389969,Skykomish,
11573,Jeter Field,34.95600128,-89.39399719,Sladen,
22814,Hodges Farm Airport,35.43880081,-76.44940186,Sladesville,
17114,Duffys Tavern Airport,62.72460175,-143.9210052,Slana,
8643,Slate Creek Airport,45.67490005,-116.3089981,Slate Creek,
23205,Lewis Landing Airport,41.41839981,-74.53240204,Slate Hill,
15767,Slater Memorial Airport,39.22919846,-93.07240295,Slater,
16058,Kitten Farm Private Airport,33.35010147,-101.6419983,Slaton,
6603,Country Breeze Airport,30.70599937,-91.07740021,Slaughter,
21659,Annison Private Airport,30.70459938,-91.06069946,Slaughter,
21709,A & P Airpark,30.72710037,-91.14859772,Slaughter,
19671,Slayton Municipal Airport,43.98680115,-95.7826004,Slayton,NSL
22582,Braun's Airport,44.28160095,-94.64050293,Sleepy Eye,
26331,Sleepy Eye Municipal Airport,44.25,-94.71690369,Sleepy Eye,
24577,Sleetmute Airport,61.70050049,-157.1660004,Sleetmute,SLQ
26193,Akroville Airport,33.39179993,-97.3553009,Slidell,
7488,Flying Acres Airport,41.07310104,-80.07029724,Slippery Rock,
16233,Freedom Field,31.11599922,-85.62550354,Slocomb,
24323,Travis Airport,40.88280106,-79.19650269,Smicksburg,
25038,Joye Ranch Airport,29.24169922,-97.62969971,Smiley,
24601,Overmiller Airport,39.91199875,-98.66560364,Smith Center,
16248,Jones Light Aviation Airport,32.500099,-85.083298,Smiths,
7708,Johnson Field,42.92110062,-82.58550262,Smiths Creek,
9260,Rollert Farm Airport,39.35079956,-94.51860046,Smithville,
14017,Dunham Private Airport,39.33029938,-94.55660248,Smithville,
22364,Rye Field,34.0542984,-88.37120056,Smithville,
17119,Newberg Airport,39.29169846,-75.57499695,Smyrna,
17144,Scotty's Place Airport,39.37509918,-75.64409637,Smyrna,
13250,Kilpatrick Farm Airport,30.72739983,-84.91770172,Sneads,
15065,Winding Creek Airport,34.56610107,-77.44059753,Sneads Ferry,
24927,Cantwell Airport,36.50149918,-83.25550079,Sneedville,
14040,Snettisham Airport,58.13439941,-133.7299957,Snettisham,
25601,Kyles Airport,47.81330109,-122.0429993,Snohomish,
6950,Pleasant Valley Airport,34.63339996,-99.03369904,Snyder,
8089,Sleepy Hollow Airport,33.69319916,-83.65769958,Social Circle,
19165,Stallion Army Air Field,33.81900024,-106.6449966,Socorro,
25945,Leeward Farm Airport,43.35279846,-90.68099976,Soldiers Grove,
